objectid,name,tile,nd_value,resolution,creationda,raster,fileurl,spec_type,qual,reg_src,num_gcps,meanresz,active,qc,rel_ver,num_comp,st_area_sh,st_length_
"14501",18_45_1_2_5m_v2.0,18_45,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_45/18_45_1_2_5m_v2.0.tar.gz,DEM,0.99999945000,ICESat,"952",0.00800000000,"1","2","5","91",2500000000.00000000000,200000.00000000000
"14333",19_47_2_1_5m_v2.0,19_47,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_47/19_47_2_1_5m_v2.0.tar.gz,DEM,0.97783818000,ICESat,"889",0.00300000000,"1","2","5","102",2500000000.00000000000,200000.00000000000
"12261",12_42_2_2_5m_v2.0,12_42,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/12_42/12_42_2_2_5m_v2.0.tar.gz,DEM,0.99207461000,ICESat,"800",0.00500000000,"1","2","5","103",2500000000.00000000000,200000.00000000000
"15183",21_49_1_1_5m_v2.0,21_49,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_49/21_49_1_1_5m_v2.0.tar.gz,DEM,0.64227853000,ICESat,"779",0.00000000000,"1","2","5","57",2500000000.00000000000,200000.00000000000
"14290",17_46_1_2_5m_v2.0,17_46,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/17_46/17_46_1_2_5m_v2.0.tar.gz,DEM,0.85406851000,ICESat,"1018",0.04100000000,"1","2","5","52",2500000000.00000000000,200000.00000000000
"14270",30_35_2_1_5m_v2.0,30_35,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_35/30_35_2_1_5m_v2.0.tar.gz,DEM,0.00479458000,ICESat,"1498",-0.00200000000,"1","2","5","45",2500000000.00000000000,200000.00000000000
"7846",30_45_2_2_5m_v2.0,30_45,-9999.00000000000,5.00000000000,2017-02-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_45/30_45_2_2_5m_v2.0.tar,DEM,0.97021584000,ICESat,"843",0.00300000000,"1","2","4","53",2500000000.00000000000,200000.00000000000
"12311",26_44_2_1_5m_v2.0,26_44,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/26_44/26_44_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"767",-0.00100000000,"1","2","5","53",2500000000.00000000000,200000.00000000000
"7844",30_45_1_2_5m_v2.0,30_45,-9999.00000000000,5.00000000000,2017-02-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_45/30_45_1_2_5m_v2.0.tar,DEM,0.99985652000,ICESat,"843",0.00300000000,"1","2","4","53",2500000000.00000000000,200000.00000000000
"7845",30_45_1_1_5m_v2.0,30_45,-9999.00000000000,5.00000000000,2017-02-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_45/30_45_1_1_5m_v2.0.tar,DEM,0.99998383000,ICESat,"843",0.00300000000,"1","2","4","53",2500000000.00000000000,200000.00000000000
"13260",18_44_2_1_5m_v2.0,18_44,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_44/18_44_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"856",0.00700000000,"1","2","5","44",2500000000.00000000000,200000.00000000000
"12402",23_43_1_2_5m_v2.0,23_43,-9999.00000000000,5.00000000000,2017-05-09,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_43/23_43_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,Neighbor Align,"0",0.43500000000,"1","2","5","54",2500000000.00000000000,200000.00000000000
"14911",25_45_1_2_5m_v2.0,25_45,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_45/25_45_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"857",-0.00500000000,"1","2","5","82",2500000000.00000000000,200000.00000000000
"7843",30_45_2_1_5m_v2.0,30_45,-9999.00000000000,5.00000000000,2017-02-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_45/30_45_2_1_5m_v2.0.tar,DEM,0.99879088000,ICESat,"843",0.00300000000,"1","2","4","53",2500000000.00000000000,200000.00000000000
"13334",20_44_2_1_5m_v2.0,20_44,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_44/20_44_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"746",0.00100000000,"1","2","5","41",2500000000.00000000000,200000.00000000000
"12977",33_38_1_2_5m_v2.0,33_38,-9999.00000000000,5.00000000000,2017-05-15,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/33_38/33_38_1_2_5m_v2.0.tar.gz,DEM,0.80164303000,ICESat,"994",0.00000000000,"1","2","5","37",2500000000.00000000000,200000.00000000000
"13268",24_46_1_1_5m_v2.0,24_46,-9999.00000000000,5.00000000000,2017-05-29,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/24_46/24_46_1_1_5m_v2.0.tar.gz,DEM,0.99971617000,ICESat,"738",-0.00300000000,"1","2","5","249",2500000000.00000000000,200000.00000000000
"12216",22_47_1_2_5m_v2.0,22_47,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_47/22_47_1_2_5m_v2.0.tar.gz,DEM,0.94562984000,ICESat,"1440",0.00000000000,"1","2","5","153",2500000000.00000000000,200000.00000000000
"14458",22_46_1_2_5m_v2.0,22_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_46/22_46_1_2_5m_v2.0.tar.gz,DEM,0.99994017000,ICESat,"1004",-0.00200000000,"1","2","5","167",2500000000.00000000000,200000.00000000000
"13209",21_46_1_2_5m_v2.0,21_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_46/21_46_1_2_5m_v2.0.tar.gz,DEM,0.99944671000,ICESat,"796",0.03200000000,"1","2","5","138",2500000000.00000000000,200000.00000000000
"12360",19_43_1_1_5m_v2.0,19_43,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_43/19_43_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"918",-0.00300000000,"1","2","5","45",2500000000.00000000000,200000.00000000000
"14386",23_46_2_2_5m_v2.0,23_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_46/23_46_2_2_5m_v2.0.tar.gz,DEM,0.99313235000,ICESat,"1014",0.00000000000,"1","2","5","218",2500000000.00000000000,200000.00000000000
"12633",07_41_1_2_5m_v2.0,07_41,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/07_41/07_41_1_2_5m_v2.0.tar.gz,DEM,0.69491912000,ICESat,"247",-0.00400000000,"1","2","5","110",2500000000.00000000000,200000.00000000000
"14773",13_43_1_1_5m_v2.0,13_43,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_43/13_43_1_1_5m_v2.0.tar.gz,DEM,0.57120479000,ICESat,"836",0.00000000000,"1","2","5","55",2500000000.00000000000,200000.00000000000
"12289",13_40_1_2_5m_v2.0,13_40,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/13_40/13_40_1_2_5m_v2.0.tar.gz,DEM,0.88042242000,ICESat,"702",-0.00300000000,"1","2","5","29",2500000000.00000000000,200000.00000000000
"13423",17_44_2_1_5m_v2.0,17_44,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/17_44/17_44_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"788",-0.00100000000,"1","2","5","40",2500000000.00000000000,200000.00000000000
"13208",21_46_1_1_5m_v2.0,21_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_46/21_46_1_1_5m_v2.0.tar.gz,DEM,0.99994807000,ICESat,"796",0.03200000000,"1","2","5","138",2500000000.00000000000,200000.00000000000
"14455",22_46_1_1_5m_v2.0,22_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_46/22_46_1_1_5m_v2.0.tar.gz,DEM,0.99921842000,ICESat,"1004",-0.00200000000,"1","2","5","167",2500000000.00000000000,200000.00000000000
"15357",21_42_2_2_5m_v2.0,21_42,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_42/21_42_2_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"919",0.00100000000,"1","2","5","40",2500000000.00000000000,200000.00000000000
"14909",25_45_2_1_5m_v2.0,25_45,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_45/25_45_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"857",-0.00500000000,"1","2","5","82",2500000000.00000000000,200000.00000000000
"13039",22_39_2_2_5m_v2.0,22_39,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_39/22_39_2_2_5m_v2.0.tar.gz,DEM,0.99999029000,ICESat,"665",0.00000000000,"1","2","5","41",2500000000.00000000000,200000.00000000000
"15284",24_40_1_1_5m_v2.0,24_40,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/24_40/24_40_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"815",-0.00300000000,"1","2","5","61",2500000000.00000000000,200000.00000000000
"13191",22_44_1_1_5m_v2.0,22_44,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_44/22_44_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"703",0.00100000000,"1","2","5","63",2500000000.00000000000,200000.00000000000
"14049",14_44_2_1_5m_v2.0,14_44,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_44/14_44_2_1_5m_v2.0.tar.gz,DEM,0.12339510000,ICESat,"460",0.01600000000,"1","2","5","85",2500000000.00000000000,200000.00000000000
"15039",18_48_1_1_5m_v2.0,18_48,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_48/18_48_1_1_5m_v2.0.tar.gz,DEM,0.05313053000,ICESat,"73",0.00000000000,"1","2","5","51",2500000000.00000000000,200000.00000000000
"14615",21_41_2_2_5m_v2.0,21_41,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_41/21_41_2_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"830",0.00000000000,"1","2","5","50",2500000000.00000000000,200000.00000000000
"12787",22_43_1_1_5m_v2.0,22_43,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_43/22_43_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"601",-0.01400000000,"1","2","5","63",2500000000.00000000000,200000.00000000000
"14666",16_45_1_2_5m_v2.0,16_45,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/16_45/16_45_1_2_5m_v2.0.tar.gz,DEM,0.99839341000,ICESat,"782",0.01300000000,"1","2","5","53",2500000000.00000000000,200000.00000000000
"14700",19_45_1_1_5m_v2.0,19_45,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/19_45/19_45_1_1_5m_v2.0.tar.gz,DEM,0.99999968000,ICESat,"742",0.00300000000,"1","2","5","44",2500000000.00000000000,200000.00000000000
"13194",22_44_1_2_5m_v2.0,22_44,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_44/22_44_1_2_5m_v2.0.tar.gz,DEM,0.95701115000,ICESat,"703",0.00100000000,"1","2","5","63",2500000000.00000000000,200000.00000000000
"13405",15_44_2_2_5m_v2.0,15_44,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/15_44/15_44_2_2_5m_v2.0.tar.gz,DEM,0.99929684000,ICESat,"1037",0.00000000000,"1","2","5","140",2500000000.00000000000,200000.00000000000
"14361",23_39_2_1_5m_v2.0,23_39,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_39/23_39_2_1_5m_v2.0.tar.gz,DEM,0.99999694000,ICESat,"859",0.00000000000,"1","2","5","44",2500000000.00000000000,200000.00000000000
"15249",11_43_1_2_5m_v2.0,11_43,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/11_43/11_43_1_2_5m_v2.0.tar.gz,DEM,0.16727102000,ICESat,"32",-0.00100000000,"1","2","5","11",2500000000.00000000000,200000.00000000000
"13988",31_37_2_2_5m_v2.0,31_37,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_37/31_37_2_2_5m_v2.0.tar.gz,DEM,0.94638884000,ICESat,"1332",0.00850000000,"1","2","5","75",2500000000.00000000000,200000.00000000000
"11707",18_43_1_2_5m_v2.0,18_43,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_43/18_43_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"893",-0.00200000000,"1","2","5","41",2500000000.00000000000,200000.00000000000
"12908",21_40_2_1_5m_v2.0,21_40,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_40/21_40_2_1_5m_v2.0.tar.gz,DEM,0.94118135000,ICESat,"688",-0.00800000000,"1","2","5","42",2500000000.00000000000,200000.00000000000
"12867",16_41_1_2_5m_v2.0,16_41,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/16_41/16_41_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"751",0.00000000000,"1","2","5","48",2500000000.00000000000,200000.00000000000
"11963",22_41_2_2_5m_v2.0,22_41,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_41/22_41_2_2_5m_v2.0.tar.gz,DEM,0.99999163000,ICESat,"706",-0.00100000000,"1","2","5","43",2500000000.00000000000,200000.00000000000
"12980",33_38_2_2_5m_v2.0,33_38,-9999.00000000000,5.00000000000,2017-05-15,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/33_38/33_38_2_2_5m_v2.0.tar.gz,DEM,0.13885040000,ICESat,"994",0.00000000000,"1","2","5","37",2500000000.00000000000,200000.00000000000
"13957",25_46_1_2_5m_v2.0,25_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_46/25_46_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"828",0.00300000000,"1","2","5","115",2500000000.00000000000,200000.00000000000
"14384",23_46_1_2_5m_v2.0,23_46,-9999.00000000000,5.00000000000,2017-05-25,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/23_46/23_46_1_2_5m_v2.0.tar.gz,DEM,0.99589248000,ICESat,"1014",0.00000000000,"1","2","5","218",2500000000.00000000000,200000.00000000000
"13406",15_44_2_1_5m_v2.0,15_44,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/15_44/15_44_2_1_5m_v2.0.tar.gz,DEM,0.99350221000,ICESat,"1037",0.00000000000,"1","2","5","140",2500000000.00000000000,200000.00000000000
"13161",15_41_2_1_5m_v2.0,15_41,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/15_41/15_41_2_1_5m_v2.0.tar.gz,DEM,0.86905880000,ICESat,"929",-0.00600000000,"1","2","5","45",2500000000.00000000000,200000.00000000000
"13072",14_42_2_1_5m_v2.0,14_42,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_42/14_42_2_1_5m_v2.0.tar.gz,DEM,0.99998450000,ICESat,"769",0.00000000000,"1","2","5","42",2500000000.00000000000,200000.00000000000
"14038",09_40_1_1_5m_v2.0,09_40,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/09_40/09_40_1_1_5m_v2.0.tar.gz,DEM,0.98996266000,ICESat,"848",-0.00300000000,"1","2","5","69",2500000000.00000000000,200000.00000000000
"15029",18_40_2_1_5m_v2.0,18_40,-9999.00000000000,5.00000000000,2017-05-10,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_40/18_40_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"706",-0.00400000000,"1","2","5","36",2500000000.00000000000,200000.00000000000
"14821",25_48_2_1_5m_v2.0,25_48,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_48/25_48_2_1_5m_v2.0.tar.gz,DEM,0.00573912000,ICESat,"1023",-0.00400000000,"1","2","5","72",2500000000.00000000000,200000.00000000000
"14822",25_48_1_2_5m_v2.0,25_48,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_48/25_48_1_2_5m_v2.0.tar.gz,DEM,0.99596367000,ICESat,"1023",-0.00400000000,"1","2","5","72",2500000000.00000000000,200000.00000000000
"13631",33_37_2_1_5m_v2.0,33_37,-9999.00000000000,5.00000000000,2017-05-16,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/33_37/33_37_2_1_5m_v2.0.tar.gz,DEM,0.97438634000,ICESat,"888",-0.00600000000,"1","2","5","78",2500000000.00000000000,200000.00000000000
"14523",17_41_2_1_5m_v2.0,17_41,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/17_41/17_41_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"666",-0.00900000000,"1","2","5","26",2500000000.00000000000,200000.00000000000
"12896",22_45_1_2_5m_v2.0,22_45,-9999.00000000000,5.00000000000,2017-05-26,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_45/22_45_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"745",-0.00100000000,"1","2","5","46",2500000000.00000000000,200000.00000000000
"11695",18_42_2_2_5m_v2.0,18_42,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/18_42/18_42_2_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"794",-0.00100000000,"1","2","5","45",2500000000.00000000000,200000.00000000000
"15389",10_40_2_1_5m_v2.0,10_40,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/10_40/10_40_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"715",0.01400000000,"1","2","5","37",2500000000.00000000000,200000.00000000000
"14912",25_45_1_1_5m_v2.0,25_45,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_45/25_45_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"857",-0.00500000000,"1","2","5","82",2500000000.00000000000,200000.00000000000
"14664",16_45_1_1_5m_v2.0,16_45,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/16_45/16_45_1_1_5m_v2.0.tar.gz,DEM,0.97454170000,ICESat,"782",0.01300000000,"1","2","5","53",2500000000.00000000000,200000.00000000000
"14269",30_35_1_1_5m_v2.0,30_35,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/30_35/30_35_1_1_5m_v2.0.tar.gz,DEM,0.06089621000,ICESat,"1498",-0.00200000000,"1","2","5","45",2500000000.00000000000,200000.00000000000
"12678",08_41_2_2_5m_v2.0,08_41,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/08_41/08_41_2_2_5m_v2.0.tar.gz,DEM,0.97436918000,ICESat,"949",0.01100000000,"1","2","5","249",2500000000.00000000000,200000.00000000000
"13073",14_42_1_2_5m_v2.0,14_42,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_42/14_42_1_2_5m_v2.0.tar.gz,DEM,0.99942120000,ICESat,"769",0.00000000000,"1","2","5","42",2500000000.00000000000,200000.00000000000
"15134",26_45_1_1_5m_v2.0,26_45,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/26_45/26_45_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"746",0.00000000000,"1","2","5","73",2500000000.00000000000,200000.00000000000
"14467",14_40_2_1_5m_v2.0,14_40,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_40/14_40_2_1_5m_v2.0.tar.gz,DEM,0.82292724000,ICESat,"1004",0.00000000000,"1","2","5","31",2500000000.00000000000,200000.00000000000
"15184",21_49_1_2_5m_v2.0,21_49,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_49/21_49_1_2_5m_v2.0.tar.gz,DEM,0.85837944000,ICESat,"779",0.00000000000,"1","2","5","57",2500000000.00000000000,200000.00000000000
"14282",25_39_2_2_5m_v2.0,25_39,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/25_39/25_39_2_2_5m_v2.0.tar.gz,DEM,0.95594731000,ICESat,"821",0.00000000000,"1","2","5","30",2500000000.00000000000,200000.00000000000
"13004",09_42_1_1_5m_v2.0,09_42,-9999.00000000000,5.00000000000,2017-05-22,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/09_42/09_42_1_1_5m_v2.0.tar.gz,DEM,0.78513382000,ICESat,"187",0.06900000000,"1","2","5","39",2500000000.00000000000,200000.00000000000
"14468",14_40_2_2_5m_v2.0,14_40,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/14_40/14_40_2_2_5m_v2.0.tar.gz,DEM,0.95689200000,ICESat,"1004",0.00000000000,"1","2","5","31",2500000000.00000000000,200000.00000000000
"13897",20_42_1_2_5m_v2.0,20_42,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_42/20_42_1_2_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"733",-0.00500000000,"1","2","5","48",2500000000.00000000000,200000.00000000000
"12242",24_48_2_2_5m_v2.0,24_48,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/24_48/24_48_2_2_5m_v2.0.tar.gz,DEM,0.17594632000,ICESat,"1023",-0.00300000000,"1","2","5","41",2500000000.00000000000,200000.00000000000
"12658",24_39_1_1_5m_v2.0,24_39,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/24_39/24_39_1_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"802",0.00000000000,"1","2","5","39",2500000000.00000000000,200000.00000000000
"14059",21_47_2_2_5m_v2.0,21_47,-9999.00000000000,5.00000000000,2017-05-24,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/21_47/21_47_2_2_5m_v2.0.tar.gz,DEM,0.95575020000,ICESat,"989",-0.00300000000,"1","2","5","121",2500000000.00000000000,200000.00000000000
"14561",20_43_1_2_5m_v2.0,20_43,-9999.00000000000,5.00000000000,2017-05-06,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_43/20_43_1_2_5m_v2.0.tar.gz,DEM,0.99017450000,ICESat,"810",-0.00100000000,"1","2","5","60",2500000000.00000000000,200000.00000000000
"13037",22_39_2_1_5m_v2.0,22_39,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/22_39/22_39_2_1_5m_v2.0.tar.gz,DEM,0.99266648000,ICESat,"665",0.00000000000,"1","2","5","41",2500000000.00000000000,200000.00000000000
"12725",20_41_2_1_5m_v2.0,20_41,-9999.00000000000,5.00000000000,2017-05-05,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/20_41/20_41_2_1_5m_v2.0.tar.gz,DEM,1.00000000000,ICESat,"746",0.00600000000,"1","2","5","50",2500000000.00000000000,200000.00000000000
"13987",31_37_1_1_5m_v2.0,31_37,-9999.00000000000,5.00000000000,2017-05-23,,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v2.0/31_37/31_37_1_1_5m_v2.0.tar.gz,DEM,0.99665593000,ICESat,"1332",0.00850000000,"1","2","5","75",2500000000.00000000000,200000.00000000000
